# Engine name: 
# Thu Sep 4 20:43:00 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     2.4000    272.0000      3.0000     10.0000      0.0000   3220.6123     25.7912      1.1607      1.1193   1611.7711    245.1325    276.6408      1.4915      1.6832      1.0000 
     2.4000    279.0000      3.0000     10.0000      0.0000   3223.4824     25.7985      1.1607      1.1194   1612.2050    245.9879    277.3146      1.4963      1.6868      1.0000 
     2.4000    286.0000      3.0000     10.0000      0.0000   3226.2822     25.8055      1.1607      1.1195   1612.6277    246.8176    277.9689      1.5009      1.6904      1.0000 
     2.4000    293.0000      3.0000     10.0000      0.0000   3229.0151     25.8124      1.1607      1.1196   1613.0398    247.6230    278.6047      1.5055      1.6938      1.0000 
     2.4000    300.0000      3.0000     10.0000      0.0000   3231.6842     25.8192      1.1607      1.1198   1613.4418    248.4054    279.2230      1.5098      1.6971      1.0000 
     2.4000    307.0000      3.0000     10.0000      0.0000   3234.2924     25.8258      1.1607      1.1199   1613.8341    249.1661    279.8245      1.5141      1.7004      1.0000 
     2.4000    314.0000      3.0000     10.0000      0.0000   3236.8424     25.8322      1.1607      1.1199   1614.2172    249.9059    280.4101      1.5182      1.7035      1.0000 
     2.4000    321.0000      3.0000     10.0000      0.0000   3239.3368     25.8385      1.1607      1.1200   1614.5915    250.6261    280.9806      1.5222      1.7066      1.0000 
     2.4000    328.0000      3.0000     10.0000      0.0000   3241.7779     25.8447      1.1607      1.1201   1614.9575    251.3275    281.5366      1.5262      1.7096      1.0000 
     2.4000    335.0000      3.0000     10.0000      0.0000   3244.1679     25.8508      1.1607      1.1202   1615.3153    252.0110    282.0789      1.5300      1.7125      1.0000 
     2.4000    342.0000      3.0000     10.0000      0.0000   3246.5090     25.8567      1.1607      1.1203   1615.6655    252.6774    282.6080      1.5337      1.7154      1.0000 
     2.4000    349.0000      3.0000     10.0000      0.0000   3248.8031     25.8625      1.1607      1.1204   1616.0082    253.3276    283.1245      1.5373      1.7181      1.0000 
     2.4000    356.0000      3.0000     10.0000      0.0000   3251.0520     25.8682      1.1607      1.1205   1616.3439    253.9621    283.6289      1.5408      1.7208      1.0000 
     2.4000    363.0000      3.0000     10.0000      0.0000   3253.2576     25.8738      1.1607      1.1206   1616.6727    254.5818    284.1218      1.5443      1.7235      1.0000 
     2.4000    370.0000      3.0000     10.0000      0.0000   3255.4214     25.8793      1.1607      1.1207   1616.9950    255.1872    284.6036      1.5476      1.7260      1.0000 
     2.4000    377.0000      3.0000     10.0000      0.0000   3257.5449     25.8847      1.1607      1.1207   1617.3110    255.7789    285.0747      1.5509      1.7286      1.0000 
     2.4000    384.0000      3.0000     10.0000      0.0000   3259.6297     25.8900      1.1607      1.1208   1617.6209    256.3574    285.5357      1.5541      1.7310      1.0000 
     2.4000    391.0000      3.0000     10.0000      0.0000   3261.6772     25.8952      1.1607      1.1209   1617.9250    256.9234    285.9868      1.5573      1.7334      1.0000 
     2.4000    398.0000      3.0000     10.0000      0.0000   3263.6886     25.9003      1.1607      1.1210   1618.2235    257.4772    286.4285      1.5603      1.7358      1.0000 
     2.4000    405.0000      3.0000     10.0000      0.0000   3265.6652     25.9053      1.1607      1.1211   1618.5165    258.0195    286.8611      1.5633      1.7381      1.0000 
     2.4000    412.0000      3.0000     10.0000      0.0000   3267.6081     25.9103      1.1607      1.1211   1618.8043    258.5505    287.2850      1.5663      1.7404      1.0000 
     2.4000    419.0000      3.0000     10.0000      0.0000   3269.5186     25.9151      1.1607      1.1212   1619.0869    259.0707    287.7004      1.5692      1.7426      1.0000 
     2.4000    426.0000      3.0000     10.0000      0.0000   3271.3976     25.9199      1.1607      1.1213   1619.3648    259.5806    288.1077      1.5720      1.7447      1.0000 
     2.4000    433.0000      3.0000     10.0000      0.0000   3273.2462     25.9246      1.1607      1.1213   1619.6378    260.0804    288.5072      1.5747      1.7469      1.0000 
     2.4000    440.0000      3.0000     10.0000      0.0000   3275.0654     25.9292      1.1607      1.1214   1619.9063    260.5706    288.8990      1.5775      1.7489      1.0000 
     2.4000    447.0000      3.0000     10.0000      0.0000   3276.8560     25.9338      1.1608      1.1215   1620.1704    261.0515    289.2836      1.5801      1.7510      1.0000 
     2.4000    454.0000      3.0000     10.0000      0.0000   3278.6190     25.9383      1.1608      1.1216   1620.4301    261.5233    289.6611      1.5827      1.7530      1.0000 
     2.4000    461.0000      3.0000     10.0000      0.0000   3280.3551     25.9427      1.1608      1.1216   1620.6857    261.9865    290.0317      1.5853      1.7550      1.0000 
     2.4000    468.0000      3.0000     10.0000      0.0000   3282.0652     25.9471      1.1608      1.1217   1620.9373    262.4413    290.3957      1.5878      1.7569      1.0000 
     2.4000    475.0000      3.0000     10.0000      0.0000   3283.7501     25.9514      1.1608      1.1217   1621.1850    262.8879    290.7533      1.5902      1.7588      1.0000 
     2.4000    482.0000      3.0000     10.0000      0.0000   3285.4105     25.9556      1.1608      1.1218   1621.4289    263.3267    291.1048      1.5926      1.7606      1.0000 
     2.4000    489.0000      3.0000     10.0000      0.0000   3287.0470     25.9598      1.1608      1.1219   1621.6690    263.7578    291.4502      1.5950      1.7625      1.0000 
     2.4000    496.0000      3.0000     10.0000      0.0000   3288.6604     25.9639      1.1608      1.1219   1621.9057    264.1816    291.7897      1.5973      1.7643      1.0000 
     2.4000    503.0000      3.0000     10.0000      0.0000   3290.2513     25.9680      1.1608      1.1220   1622.1388    264.5982    292.1237      1.5996      1.7660      1.0000 
     2.4000    510.0000      3.0000     10.0000      0.0000   3291.8203     25.9720      1.1608      1.1221   1622.3686    265.0079    292.4521      1.6019      1.7678      1.0000 
     2.4000    517.0000      3.0000     10.0000      0.0000   3293.3681     25.9759      1.1608      1.1221   1622.5950    265.4109    292.7752      1.6041      1.7695      1.0000 
     2.4000    524.0000      3.0000     10.0000      0.0000   3294.8951     25.9798      1.1608      1.1222   1622.8183    265.8073    293.0932      1.6063      1.7712      1.0000 
     2.4000    531.0000      3.0000     10.0000      0.0000   3296.4019     25.9837      1.1608      1.1222   1623.0385    266.1974    293.4061      1.6084      1.7728      1.0000 
     2.4000    538.0000      3.0000     10.0000      0.0000   3297.8890     25.9875      1.1608      1.1223   1623.2556    266.5814    293.7142      1.6105      1.7744      1.0000 
     2.4500     90.0000      3.0000     10.0000      0.0000   3091.3506     25.6102      1.1597      1.1147   1587.0381    201.9295    243.5772      1.2478      1.5051      1.0000 
     2.4500     97.0000      3.0000     10.0000      0.0000   3099.5870     25.6306      1.1597      1.1150   1588.3502    205.1759    245.9213      1.2668      1.5183      1.0000 
     2.4500    104.0000      3.0000     10.0000      0.0000   3107.2608     25.6497      1.1597      1.1153   1589.5683    208.1376    248.0797      1.2841      1.5305      1.0000 
     2.4500    111.0000      3.0000     10.0000      0.0000   3114.4443     25.6675      1.1598      1.1156   1590.7048    210.8574    250.0777      1.2999      1.5417      1.0000 
     2.4500    118.0000      3.0000     10.0000      0.0000   3121.1967     25.6843      1.1598      1.1159   1591.7697    213.3693    251.9360      1.3145      1.5521      1.0000 
     2.4500    125.0000      3.0000     10.0000      0.0000   3127.5670     25.7002      1.1598      1.1161   1592.7714    215.7009    253.6714      1.3281      1.5618      1.0000 
     2.4500    132.0000      3.0000     10.0000      0.0000   3133.5964     25.7152      1.1598      1.1163   1593.7168    217.8746    255.2981      1.3407      1.5709      1.0000 
     2.4500    139.0000      3.0000     10.0000      0.0000   3139.3196     25.7295      1.1598      1.1166   1594.6118    219.9091    256.8281      1.3524      1.5795      1.0000 
     2.4500    146.0000      3.0000     10.0000      0.0000   3144.7664     25.7432      1.1598      1.1168   1595.4614    221.8200    258.2714      1.3634      1.5875      1.0000 
     2.4500    153.0000      3.0000     10.0000      0.0000   3149.9622     25.7561      1.1598      1.1170   1596.2699    223.6204    259.6367      1.3738      1.5951      1.0000 
     2.4500    160.0000      3.0000     10.0000      0.0000   3154.9293     25.7686      1.1598      1.1172   1597.0411    225.3215    260.9313      1.3836      1.6023      1.0000 
     2.4500    167.0000      3.0000     10.0000      0.0000   3159.6871     25.7805      1.1598      1.1174   1597.7780    226.9331    262.1618      1.3928      1.6091      1.0000 
     2.4500    174.0000      3.0000     10.0000      0.0000   3164.2524     25.7920      1.1598      1.1176   1598.4837    228.4633    263.3337      1.4016      1.6155      1.0000 
     2.4500    181.0000      3.0000     10.0000      0.0000   3168.6404     25.8030      1.1599      1.1177   1599.1606    229.9195    264.4520      1.4100      1.6217      1.0000 
     2.4500    188.0000      3.0000     10.0000      0.0000   3172.8642     25.8136      1.1599      1.1179   1599.8109    231.3080    265.5211      1.4179      1.6276      1.0000 
     2.4500    195.0000      3.0000     10.0000      0.0000   3176.9358     25.8238      1.1599      1.1181   1600.4365    232.6344    266.5447      1.4255      1.6332      1.0000 
     2.4500    202.0000      3.0000     10.0000      0.0000   3180.8657     25.8337      1.1599      1.1182   1601.0393    233.9036    267.5263      1.4327      1.6386      1.0000 
     2.4500    209.0000      3.0000     10.0000      0.0000   3184.6636     25.8433      1.1599      1.1184   1601.6208    235.1200    268.4691      1.4396      1.6438      1.0000 
     2.4500    216.0000      3.0000     10.0000      0.0000   3188.3379     25.8525      1.1599      1.1185   1602.1824    236.2874    269.3756      1.4463      1.6488      1.0000 
     2.4500    223.0000      3.0000     10.0000      0.0000   3191.8965     25.8615      1.1599      1.1186   1602.7254    237.4095    270.2484      1.4526      1.6536      1.0000 
     2.4500    230.0000      3.0000     10.0000      0.0000   3195.3465     25.8702      1.1599      1.1188   1603.2510    238.4894    271.0898      1.4588      1.6582      1.0000 
     2.4500    237.0000      3.0000     10.0000      0.0000   3198.6943     25.8786      1.1599      1.1189   1603.7602    239.5298    271.9017      1.4647      1.6626      1.0000 
     2.4500    244.0000      3.0000     10.0000      0.0000   3201.9458     25.8868      1.1599      1.1190   1604.2540    240.5334    272.6859      1.4704      1.6669      1.0000 
     2.4500    251.0000      3.0000     10.0000      0.0000   3205.1064     25.8948      1.1599      1.1192   1604.7333    241.5024    273.4443      1.4758      1.6710      1.0000 
     2.4500    258.0000      3.0000     10.0000      0.0000   3208.1810     25.9026      1.1599      1.1193   1605.1989    242.4391    274.1782      1.4811      1.6750      1.0000 
     2.4500    265.0000      3.0000     10.0000      0.0000   3211.1741     25.9102      1.1599      1.1194   1605.6515    243.3453    274.8892      1.4863      1.6789      1.0000 
     2.4500    272.0000      3.0000     10.0000      0.0000   3214.0901     25.9175      1.1599      1.1195   1606.0918    244.2228    275.5784      1.4912      1.6827      1.0000 
     2.4500    279.0000      3.0000     10.0000      0.0000   3216.9327     25.9247      1.1600      1.1196   1606.5205    245.0733    276.2471      1.4960      1.6863      1.0000 
     2.4500    286.0000      3.0000     10.0000      0.0000   3219.7055     25.9318      1.1600      1.1197   1606.9382    245.8982    276.8963      1.5006      1.6898      1.0000 
     2.4500    293.0000      3.0000     10.0000      0.0000   3222.4119     25.9386      1.1600      1.1198   1607.3453    246.6990    277.5272      1.5051      1.6932      1.0000 
     2.4500    300.0000      3.0000     10.0000      0.0000   3225.0551     25.9453      1.1600      1.1199   1607.7424    247.4768    278.1405      1.5095      1.6966      1.0000 
     2.4500    307.0000      3.0000     10.0000      0.0000   3227.6378     25.9519      1.1600      1.1200   1608.1299    248.2329    278.7372      1.5138      1.6998      1.0000 
     2.4500    314.0000      3.0000     10.0000      0.0000   3230.1628     25.9583      1.1600      1.1201   1608.5083    248.9684    279.3181      1.5179      1.7029      1.0000 
     2.4500    321.0000      3.0000     10.0000      0.0000   3232.6326     25.9645      1.1600      1.1202   1608.8781    249.6842    279.8840      1.5219      1.7060      1.0000 
     2.4500    328.0000      3.0000     10.0000      0.0000   3235.0495     25.9707      1.1600      1.1203   1609.2395    250.3813    280.4354      1.5258      1.7090      1.0000 
     2.4500    335.0000      3.0000     10.0000      0.0000   3237.4158     25.9767      1.1600      1.1204   1609.5929    251.0606    280.9732      1.5296      1.7119      1.0000 
     2.4500    342.0000      3.0000     10.0000      0.0000   3239.7336     25.9826      1.1600      1.1205   1609.9387    251.7230    281.4978      1.5333      1.7147      1.0000 
     2.4500    349.0000      3.0000     10.0000      0.0000   3242.0048     25.9884      1.1600      1.1206   1610.2772    252.3691    282.0099      1.5369      1.7175      1.0000 
     2.4500    356.0000      3.0000     10.0000      0.0000   3244.2311     25.9940      1.1600      1.1207   1610.6087    252.9996    282.5100      1.5405      1.7201      1.0000 
     2.4500    363.0000      3.0000     10.0000      0.0000   3246.4145     25.9996      1.1600      1.1208   1610.9334    253.6154    282.9986      1.5439      1.7228      1.0000 
     2.4500    370.0000      3.0000     10.0000      0.0000   3248.5564     26.0050      1.1600      1.1209   1611.2517    254.2169    283.4762      1.5473      1.7253      1.0000 
     2.4500    377.0000      3.0000     10.0000      0.0000   3250.6584     26.0104      1.1600      1.1209   1611.5637    254.8048    283.9432      1.5505      1.7278      1.0000 
     2.4500    384.0000      3.0000     10.0000      0.0000   3252.7220     26.0157      1.1600      1.1210   1611.8697    255.3796    284.4001      1.5537      1.7303      1.0000 
     2.4500    391.0000      3.0000     10.0000      0.0000   3254.7485     26.0208      1.1600      1.1211   1612.1699    255.9419    284.8472      1.5569      1.7327      1.0000 
     2.4500    398.0000      3.0000     10.0000      0.0000   3256.7393     26.0259      1.1600      1.1212   1612.4645    256.4921    285.2849      1.5599      1.7350      1.0000 
     2.4500    405.0000      3.0000     10.0000      0.0000   3258.6956     26.0309      1.1600      1.1213   1612.7538    257.0307    285.7135      1.5629      1.7373      1.0000 
     2.4500    412.0000      3.0000     10.0000      0.0000   3260.6186     26.0358      1.1600      1.1213   1613.0379    257.5582    286.1335      1.5659      1.7396      1.0000 
     2.4500    419.0000      3.0000     10.0000      0.0000   3262.5093     26.0406      1.1600      1.1214   1613.3170    258.0750    286.5451      1.5687      1.7418      1.0000 
     2.4500    426.0000      3.0000     10.0000      0.0000   3264.3688     26.0454      1.1600      1.1215   1613.5912    258.5814    286.9485      1.5715      1.7439      1.0000 
     2.4500    433.0000      3.0000     10.0000      0.0000   3266.1982     26.0501      1.1601      1.1216   1613.8607    259.0778    287.3442      1.5743      1.7461      1.0000 
     2.4500    440.0000      3.0000     10.0000      0.0000   3267.9984     26.0547      1.1601      1.1216   1614.1258    259.5647    287.7324      1.5770      1.7481      1.0000 
     2.4500    447.0000      3.0000     10.0000      0.0000   3269.7702     26.0592      1.1601      1.1217   1614.3864    260.0422    288.1132      1.5796      1.7502      1.0000 
     2.4500    454.0000      3.0000     10.0000      0.0000   3271.5147     26.0637      1.1601      1.1218   1614.6428    260.5108    288.4871      1.5822      1.7521      1.0000 
     2.4500    461.0000      3.0000     10.0000      0.0000   3273.2326     26.0680      1.1601      1.1218   1614.8951    260.9708    288.8541      1.5848      1.7541      1.0000 
     2.4500    468.0000      3.0000     10.0000      0.0000   3274.9247     26.0724      1.1601      1.1219   1615.1433    261.4223    289.2145      1.5873      1.7560      1.0000 
     2.4500    475.0000      3.0000     10.0000      0.0000   3276.5917     26.0766      1.1601      1.1220   1615.3878    261.8658    289.5686      1.5897      1.7579      1.0000 
     2.4500    482.0000      3.0000     10.0000      0.0000   3278.2344     26.0809      1.1601      1.1220   1615.6284    262.3015    289.9165      1.5921      1.7598      1.0000 
     2.4500    489.0000      3.0000     10.0000      0.0000   3279.8536     26.0850      1.1601      1.1221   1615.8654    262.7295    290.2585      1.5945      1.7616      1.0000 
     2.4500    496.0000      3.0000     10.0000      0.0000   3281.4498     26.0891      1.1601      1.1222   1616.0989    263.1503    290.5946      1.5968      1.7634      1.0000 
     2.4500    503.0000      3.0000     10.0000      0.0000   3283.0236     26.0931      1.1601      1.1222   1616.3290    263.5639    290.9251      1.5991      1.7651      1.0000 
     2.4500    510.0000      3.0000     10.0000      0.0000   3284.5758     26.0971      1.1601      1.1223   1616.5557    263.9706    291.2502      1.6013      1.7668      1.0000 
     2.4500    517.0000      3.0000     10.0000      0.0000   3286.1069     26.1010      1.1601      1.1223   1616.7792    264.3706    291.5700      1.6036      1.7685      1.0000 
     2.4500    524.0000      3.0000     10.0000      0.0000   3287.6174     26.1049      1.1601      1.1224   1616.9995    264.7641    291.8847      1.6057      1.7702      1.0000 
     2.4500    531.0000      3.0000     10.0000      0.0000   3289.1080     26.1087      1.1601      1.1224   1617.2167    265.1513    292.1943      1.6079      1.7718      1.0000 
     2.4500    538.0000      3.0000     10.0000      0.0000   3290.5790     26.1125      1.1601      1.1225   1617.4309    265.5324    292.4991      1.6100      1.7735      1.0000 
     2.5000     90.0000      3.0000     10.0000      0.0000   3085.6846     25.7347      1.1590      1.1148   1581.6420    201.2328    242.7207      1.2477      1.5049      1.0000 
     2.5000     97.0000      3.0000     10.0000      0.0000   3093.8519     25.7550      1.1590      1.1152   1582.9402    204.4654    245.0526      1.2667      1.5182      1.0000 
     2.5000    104.0000      3.0000     10.0000      0.0000   3101.4606     25.7740      1.1590      1.1155   1584.1454    207.4142    247.1995      1.2840      1.5303      1.0000 
     2.5000    111.0000      3.0000     10.0000      0.0000   3108.5824     25.7917      1.1590      1.1158   1585.2696    210.1221    249.1866      1.2998      1.5415      1.0000 
     2.5000    118.0000      3.0000     10.0000      0.0000   3115.2763     25.8085      1.1590      1.1160   1586.3229    212.6228    251.0345      1.3144      1.5519      1.0000 
     2.5000    125.0000      3.0000     10.0000      0.0000   3121.5908     25.8242      1.1590      1.1163   1587.3136    214.9438    252.7601      1.3280      1.5616      1.0000 
     2.5000    132.0000      3.0000     10.0000      0.0000   3127.5669     25.8392      1.1591      1.1165   1588.2485    217.1075    254.3774      1.3405      1.5707      1.0000 
     2.5000    139.0000      3.0000     10.0000      0.0000   3133.2391     25.8534      1.1591      1.1168   1589.1336    219.1325    255.8984      1.3523      1.5792      1.0000 
     2.5000    146.0000      3.0000     10.0000      0.0000   3138.6369     25.8670      1.1591      1.1170   1589.9736    221.0344    257.3330      1.3633      1.5872      1.0000 
     2.5000    153.0000      3.0000     10.0000      0.0000   3143.7857     25.8799      1.1591      1.1172   1590.7730    222.8261    258.6900      1.3737      1.5947      1.0000 
     2.5000    160.0000      3.0000     10.0000      0.0000   3148.7074     25.8922      1.1591      1.1174   1591.5353    224.5190    259.9766      1.3834      1.6019      1.0000 
     2.5000    167.0000      3.0000     10.0000      0.0000   3153.4214     25.9041      1.1591      1.1176   1592.2639    226.1226    261.1993      1.3927      1.6087      1.0000 
     2.5000    174.0000      3.0000     10.0000      0.0000   3157.9444     25.9155      1.1591      1.1177   1592.9614    227.6453    262.3637      1.4014      1.6152      1.0000 
     2.5000    181.0000      3.0000     10.0000      0.0000   3162.2914     25.9264      1.1591      1.1179   1593.6304    229.0942    263.4747      1.4098      1.6213      1.0000 
     2.5000    188.0000      3.0000     10.0000      0.0000   3166.4755     25.9370      1.1591      1.1181   1594.2731    230.4756    264.5367      1.4177      1.6272      1.0000 
     2.5000    195.0000      3.0000     10.0000      0.0000   3170.5086     25.9472      1.1591      1.1182   1594.8914    231.7951    265.5535      1.4253      1.6328      1.0000 
     2.5000    202.0000      3.0000     10.0000      0.0000   3174.4012     25.9570      1.1592      1.1184   1595.4870    233.0577    266.5284      1.4325      1.6382      1.0000 
     2.5000    209.0000      3.0000     10.0000      0.0000   3178.1627     25.9665      1.1592      1.1186   1596.0616    234.2677    267.4646      1.4394      1.6434      1.0000 
     2.5000    216.0000      3.0000     10.0000      0.0000   3181.8016     25.9757      1.1592      1.1187   1596.6165    235.4289    268.3648      1.4460      1.6483      1.0000 
     2.5000    223.0000      3.0000     10.0000      0.0000   3185.3258     25.9846      1.1592      1.1188   1597.1529    236.5450    269.2314      1.4524      1.6531      1.0000 
     2.5000    230.0000      3.0000     10.0000      0.0000   3188.7422     25.9932      1.1592      1.1190   1597.6722    237.6189    270.0667      1.4585      1.6577      1.0000 
     2.5000    237.0000      3.0000     10.0000      0.0000   3192.0573     26.0016      1.1592      1.1191   1598.1752    238.6536    270.8727      1.4644      1.6621      1.0000 
     2.5000    244.0000      3.0000     10.0000      0.0000   3195.2768     26.0098      1.1592      1.1192   1598.6630    239.6516    271.6511      1.4701      1.6664      1.0000 
     2.5000    251.0000      3.0000     10.0000      0.0000   3198.4061     26.0177      1.1592      1.1194   1599.1365    240.6152    272.4038      1.4756      1.6705      1.0000 
     2.5000    258.0000      3.0000     10.0000      0.0000   3201.4501     26.0254      1.1592      1.1195   1599.5963    241.5466    273.1322      1.4809      1.6745      1.0000 
     2.5000    265.0000      3.0000     10.0000      0.0000   3204.4134     26.0330      1.1592      1.1196   1600.0433    242.4476    273.8377      1.4860      1.6783      1.0000 
     2.5000    272.0000      3.0000     10.0000      0.0000   3207.3001     26.0403      1.1592      1.1197   1600.4782    243.3201    274.5215      1.4909      1.6821      1.0000 
     2.5000    279.0000      3.0000     10.0000      0.0000   3210.1140     26.0474      1.1592      1.1198   1600.9016    244.1656    275.1850      1.4957      1.6857      1.0000 
     2.5000    286.0000      3.0000     10.0000      0.0000   3212.8588     26.0544      1.1592      1.1199   1601.3140    244.9857    275.8291      1.5003      1.6892      1.0000 
     2.5000    293.0000      3.0000     10.0000      0.0000   3215.5377     26.0612      1.1593      1.1200   1601.7160    245.7817    276.4548      1.5048      1.6926      1.0000 
     2.5000    300.0000      3.0000     10.0000      0.0000   3218.1538     26.0679      1.1593      1.1202   1602.1081    246.5548    277.0632      1.5092      1.6959      1.0000 
     2.5000    307.0000      3.0000     10.0000      0.0000   3220.7101     26.0744      1.1593      1.1203   1602.4907    247.3064    277.6550      1.5134      1.6991      1.0000 
     2.5000    314.0000      3.0000     10.0000      0.0000   3223.2091     26.0808      1.1593      1.1204   1602.8643    248.0373    278.2311      1.5175      1.7023      1.0000 
     2.5000    321.0000      3.0000     10.0000      0.0000   3225.6534     26.0870      1.1593      1.1205   1603.2293    248.7488    278.7921      1.5215      1.7053      1.0000 
     2.5000    328.0000      3.0000     10.0000      0.0000   3228.0452     26.0931      1.1593      1.1205   1603.5861    249.4416    279.3389      1.5254      1.7083      1.0000 
     2.5000    335.0000      3.0000     10.0000      0.0000   3230.3869     26.0990      1.1593      1.1206   1603.9350    250.1166    279.8720      1.5292      1.7112      1.0000 
     2.5000    342.0000      3.0000     10.0000      0.0000   3232.6804     26.1049      1.1593      1.1207   1604.2764    250.7748    280.3921      1.5329      1.7140      1.0000 
     2.5000    349.0000      3.0000     10.0000      0.0000   3234.9278     26.1106      1.1593      1.1208   1604.6105    251.4168    280.8998      1.5365      1.7167      1.0000 
     2.5000    356.0000      3.0000     10.0000      0.0000   3237.1307     26.1163      1.1593      1.1209   1604.9377    252.0433    281.3955      1.5401      1.7194      1.0000 
     2.5000    363.0000      3.0000     10.0000      0.0000   3239.2909     26.1218      1.1593      1.1210   1605.2582    252.6551    281.8797      1.5435      1.7220      1.0000 
     2.5000    370.0000      3.0000     10.0000      0.0000   3241.4101     26.1272      1.1593      1.1211   1605.5723    253.2527    282.3530      1.5468      1.7246      1.0000 
     2.5000    377.0000      3.0000     10.0000      0.0000   3243.4898     26.1325      1.1593      1.1212   1605.8802    253.8367    282.8158      1.5501      1.7271      1.0000 
     2.5000    384.0000      3.0000     10.0000      0.0000   3245.5313     26.1377      1.1593      1.1212   1606.1822    254.4077    283.2684      1.5533      1.7295      1.0000 
     2.5000    391.0000      3.0000     10.0000      0.0000   3247.5362     26.1429      1.1593      1.1213   1606.4784    254.9662    283.7114      1.5564      1.7319      1.0000 
     2.5000    398.0000      3.0000     10.0000      0.0000   3249.5056     26.1479      1.1593      1.1214   1606.7692    255.5128    284.1450      1.5595      1.7342      1.0000 
     2.5000    405.0000      3.0000     10.0000      0.0000   3251.4407     26.1529      1.1593      1.1215   1607.0546    256.0478    284.5696      1.5625      1.7365      1.0000 
     2.5000    412.0000      3.0000     10.0000      0.0000   3253.3429     26.1577      1.1593      1.1216   1607.3349    256.5717    284.9856      1.5654      1.7388      1.0000 
     2.5000    419.0000      3.0000     10.0000      0.0000   3255.2130     26.1625      1.1594      1.1216   1607.6103    257.0849    285.3933      1.5683      1.7409      1.0000 
     2.5000    426.0000      3.0000     10.0000      0.0000   3257.0523     26.1672      1.1594      1.1217   1607.8808    257.5878    285.7928      1.5711      1.7431      1.0000 
     2.5000    433.0000      3.0000     10.0000      0.0000   3258.8617     26.1719      1.1594      1.1218   1608.1468    258.0808    286.1847      1.5738      1.7452      1.0000 
     2.5000    440.0000      3.0000     10.0000      0.0000   3260.6422     26.1764      1.1594      1.1219   1608.4082    258.5642    286.5690      1.5765      1.7472      1.0000 
     2.5000    447.0000      3.0000     10.0000      0.0000   3262.3946     26.1809      1.1594      1.1219   1608.6653    259.0384    286.9461      1.5791      1.7493      1.0000 
     2.5000    454.0000      3.0000     10.0000      0.0000   3264.1199     26.1854      1.1594      1.1220   1608.9182    259.5037    287.3162      1.5817      1.7512      1.0000 
     2.5000    461.0000      3.0000     10.0000      0.0000   3265.8187     26.1897      1.1594      1.1221   1609.1671    259.9604    287.6796      1.5843      1.7532      1.0000 
     2.5000    468.0000      3.0000     10.0000      0.0000   3267.4921     26.1940      1.1594      1.1221   1609.4120    260.4087    288.0364      1.5868      1.7551      1.0000 
     2.5000    475.0000      3.0000     10.0000      0.0000   3269.1406     26.1983      1.1594      1.1222   1609.6531    260.8490    288.3869      1.5892      1.7570      1.0000 
     2.5000    482.0000      3.0000     10.0000      0.0000   3270.7651     26.2024      1.1594      1.1223   1609.8905    261.2815    288.7312      1.5916      1.7588      1.0000 
     2.5000    489.0000      3.0000     10.0000      0.0000   3272.3661     26.2065      1.1594      1.1223   1610.1242    261.7064    289.0696      1.5940      1.7606      1.0000 
     2.5000    496.0000      3.0000     10.0000      0.0000   3273.9444     26.2106      1.1594      1.1224   1610.3545    262.1240    289.4023      1.5963      1.7624      1.0000 
     2.5000    503.0000      3.0000     10.0000      0.0000   3275.5006     26.2146      1.1594      1.1224   1610.5814    262.5345    289.7294      1.5985      1.7641      1.0000 
     2.5000    510.0000      3.0000     10.0000      0.0000   3277.0353     26.2186      1.1594      1.1225   1610.8050    262.9382    290.0510      1.6008      1.7658      1.0000 
     2.5000    517.0000      3.0000     10.0000      0.0000   3278.5491     26.2224      1.1594      1.1226   1611.0254    263.3352    290.3674      1.6030      1.7675      1.0000 
     2.5000    524.0000      3.0000     10.0000      0.0000   3280.0426     26.2263      1.1594      1.1226   1611.2426    263.7258    290.6787      1.6051      1.7692      1.0000 
     2.5000    531.0000      3.0000     10.0000      0.0000   3281.5162     26.2301      1.1594      1.1227   1611.4568    264.1100    290.9850      1.6073      1.7708      1.0000 
     2.5000    538.0000      3.0000     10.0000      0.0000   3282.9705     26.2338      1.1594      1.1227   1611.6681    264.4882    291.2866      1.6094      1.7724      1.0000 
     2.5500     90.0000      3.0000     10.0000      0.0000   3079.8163     25.8559      1.1582      1.1150   1576.3166    200.5444    241.8732      1.2476      1.5048      1.0000 
     2.5500     97.0000      3.0000     10.0000      0.0000   3087.9122     25.8762      1.1582      1.1154   1577.6007    203.7631    244.1927      1.2666      1.5179      1.0000 
     2.5500    104.0000      3.0000     10.0000      0.0000   3095.4536     25.8950      1.1583      1.1157   1578.7925    206.6992    246.3280      1.2839      1.5301      1.0000 
     2.5500    111.0000      3.0000     10.0000      0.0000   3102.5117     25.9127      1.1583      1.1160   1579.9043    209.3950    248.3041      1.2997      1.5413      1.0000 
     2.5500    118.0000      3.0000     10.0000      0.0000   3109.1450     25.9293      1.1583      1.1162   1580.9457    211.8845    250.1415      1.3143      1.5516      1.0000 
